Date_reported,Country,Country_code,New_cases,Total_Infected,New_deaths,Total_Deaths,Susceptible,Recoverd
3/27/2022,Sri Lanka,LK,93,660890,5,16459,22568580,644431
3/28/2022,Sri Lanka,LK,163,661053,6,16465,22568417,644588
3/29/2022,Sri Lanka,LK,232,661285,4,16469,22568185,644816
3/30/2022,Sri Lanka,LK,168,661453,4,16473,22568017,644980
3/31/2022,Sri Lanka,LK,178,661631,4,16477,22567839,645154
4/1/2022,Sri Lanka,LK,150,661781,2,16479,22567689,645302
4/2/2022,Sri Lanka,LK,104,661885,1,16480,22567585,645405
4/3/2022,Sri Lanka,LK,106,661991,1,16481,22567479,645510
4/4/2022,Sri Lanka,LK,112,662103,4,16485,22567367,645618
4/5/2022,Sri Lanka,LK,113,662216,0,16485,22567254,645731
4/6/2022,Sri Lanka,LK,126,662342,1,16486,22567128,645856
4/7/2022,Sri Lanka,LK,83,662425,2,16488,22567045,645937
4/8/2022,Sri Lanka,LK,80,662505,1,16489,22566965,646016
4/9/2022,Sri Lanka,LK,54,662559,0,16489,22566911,646070
4/10/2022,Sri Lanka,LK,33,662592,0,16489,22566878,646103
4/11/2022,Sri Lanka,LK,65,662657,3,16492,22566813,646165
4/12/2022,Sri Lanka,LK,60,662717,0,16492,22566753,646225
4/13/2022,Sri Lanka,LK,31,662748,2,16494,22566722,646254
4/14/2022,Sri Lanka,LK,27,662775,1,16495,22566695,646280
4/15/2022,Sri Lanka,LK,19,662794,0,16495,22566676,646299
4/16/2022,Sri Lanka,LK,33,662827,0,16495,22566643,646332
4/17/2022,Sri Lanka,LK,37,662864,1,16496,22566606,646368
4/18/2022,Sri Lanka,LK,48,662912,0,16496,22566558,646416
4/19/2022,Sri Lanka,LK,33,662945,1,16497,22566525,646448
4/20/2022,Sri Lanka,LK,61,663006,0,16497,22566464,646509
4/21/2022,Sri Lanka,LK,35,663041,2,16499,22566429,646542
4/22/2022,Sri Lanka,LK,50,663091,1,16500,22566379,646591
4/23/2022,Sri Lanka,LK,40,663131,2,16502,22566339,646629
4/24/2022,Sri Lanka,LK,29,663160,0,16502,22566310,646658
4/25/2022,Sri Lanka,LK,35,663195,0,16502,22566275,646693
4/26/2022,Sri Lanka,LK,44,663239,1,16503,22566231,646736
4/27/2022,Sri Lanka,LK,33,663272,1,16504,22566198,646768
4/28/2022,Sri Lanka,LK,29,663301,0,16504,22566169,646797
4/29/2022,Sri Lanka,LK,28,663329,0,16504,22566141,646825
4/30/2022,Sri Lanka,LK,33,663362,0,16504,22566108,646858
5/1/2022,Sri Lanka,LK,11,663373,1,16505,22566097,646868
5/2/2022,Sri Lanka,LK,35,663408,0,16505,22566062,646903
5/3/2022,Sri Lanka,LK,18,663426,1,16506,22566044,646920
5/4/2022,Sri Lanka,LK,43,663469,1,16507,22566001,646962
5/5/2022,Sri Lanka,LK,34,663503,0,16507,22565967,646996
5/6/2022,Sri Lanka,LK,17,663520,1,16508,22565950,647012
5/7/2022,Sri Lanka,LK,13,663533,1,16509,22565937,647024
5/8/2022,Sri Lanka,LK,28,663561,0,16509,22565909,647052
5/9/2022,Sri Lanka,LK,19,663580,0,16509,22565890,647071
5/10/2022,Sri Lanka,LK,17,663597,0,16509,22565873,647088
5/11/2022,Sri Lanka,LK,17,663614,1,16510,22565856,647104
5/12/2022,Sri Lanka,LK,18,663632,0,16510,22565838,647122
5/13/2022,Sri Lanka,LK,23,663655,1,16511,22565815,647144
5/14/2022,Sri Lanka,LK,8,663663,0,16511,22565807,647152
5/15/2022,Sri Lanka,LK,8,663671,0,16511,22565799,647160
5/16/2022,Sri Lanka,LK,7,663678,0,16511,22565792,647167
5/17/2022,Sri Lanka,LK,11,663689,0,16511,22565781,647178
5/18/2022,Sri Lanka,LK,31,663720,0,16511,22565750,647209
5/19/2022,Sri Lanka,LK,15,663735,1,16512,22565735,647223
5/20/2022,Sri Lanka,LK,6,663741,0,16512,22565729,647229
5/21/2022,Sri Lanka,LK,8,663749,0,16512,22565721,647237
5/22/2022,Sri Lanka,LK,9,663758,0,16512,22565712,647246
5/23/2022,Sri Lanka,LK,7,663765,0,16512,22565705,647253
5/24/2022,Sri Lanka,LK,14,663779,1,16513,22565691,647266
5/25/2022,Sri Lanka,LK,7,663786,0,16513,22565684,647273
5/26/2022,Sri Lanka,LK,14,663800,0,16513,22565670,647287
5/27/2022,Sri Lanka,LK,4,663804,1,16514,22565666,647290
5/28/2022,Sri Lanka,LK,8,663812,1,16515,22565658,647297
5/29/2022,Sri Lanka,LK,4,663816,1,16516,22565654,647300
5/30/2022,Sri Lanka,LK,7,663823,1,16517,22565647,647306
5/31/2022,Sri Lanka,LK,11,663834,0,16517,22565636,647317
6/1/2022,Sri Lanka,LK,4,663838,1,16518,22565632,647320
6/2/2022,Sri Lanka,LK,7,663845,0,16518,22565625,647327
6/3/2022,Sri Lanka,LK,8,663853,0,16518,22565617,647335
6/4/2022,Sri Lanka,LK,9,663862,0,16518,22565608,647344
6/5/2022,Sri Lanka,LK,7,663869,0,16518,22565601,647351
6/6/2022,Sri Lanka,LK,15,663884,0,16518,22565586,647366
6/7/2022,Sri Lanka,LK,11,663895,0,16518,22565575,647377
6/8/2022,Sri Lanka,LK,6,663901,0,16518,22565569,647383
6/9/2022,Sri Lanka,LK,16,663917,0,16518,22565553,647399
6/10/2022,Sri Lanka,LK,5,663922,0,16518,22565548,647404
6/11/2022,Sri Lanka,LK,15,663937,1,16519,22565533,647418
6/12/2022,Sri Lanka,LK,13,663950,0,16519,22565520,647431
6/13/2022,Sri Lanka,LK,10,663960,0,16519,22565510,647441
6/14/2022,Sri Lanka,LK,5,663965,0,16519,22565505,647446
6/15/2022,Sri Lanka,LK,7,663972,0,16519,22565498,647453
6/16/2022,Sri Lanka,LK,3,663975,0,16519,22565495,647456
6/17/2022,Sri Lanka,LK,9,663984,1,16520,22565486,647464
6/18/2022,Sri Lanka,LK,5,663989,0,16520,22565481,647469
6/19/2022,Sri Lanka,LK,8,663997,0,16520,22565473,647477
6/20/2022,Sri Lanka,LK,13,664010,0,16520,22565460,647490
6/21/2022,Sri Lanka,LK,8,664018,0,16520,22565452,647498
6/22/2022,Sri Lanka,LK,18,664036,0,16520,22565434,647516
6/23/2022,Sri Lanka,LK,11,664047,0,16520,22565423,647527
6/24/2022,Sri Lanka,LK,5,664052,1,16521,22565418,647531
6/25/2022,Sri Lanka,LK,13,664065,0,16521,22565405,647544
6/26/2022,Sri Lanka,LK,15,664080,0,16521,22565390,647559
6/27/2022,Sri Lanka,LK,10,664090,0,16521,22565380,647569
6/28/2022,Sri Lanka,LK,8,664098,0,16521,22565372,647577
6/29/2022,Sri Lanka,LK,12,664110,0,16521,22565360,647589
6/30/2022,Sri Lanka,LK,13,664123,0,16521,22565347,647602
7/1/2022,Sri Lanka,LK,15,664138,0,16521,22565332,647617
7/2/2022,Sri Lanka,LK,12,664150,0,16521,22565320,647629
7/3/2022,Sri Lanka,LK,17,664167,1,16522,22565303,647645
7/4/2022,Sri Lanka,LK,14,664181,0,16522,22565289,647659
7/5/2022,Sri Lanka,LK,13,664194,1,16523,22565276,647671
7/6/2022,Sri Lanka,LK,3,664197,1,16524,22565273,647673
7/7/2022,Sri Lanka,LK,20,664217,1,16525,22565253,647692
7/8/2022,Sri Lanka,LK,18,664235,0,16525,22565235,647710
7/9/2022,Sri Lanka,LK,21,664256,0,16525,22565214,647731
7/10/2022,Sri Lanka,LK,17,664273,0,16525,22565197,647748
7/11/2022,Sri Lanka,LK,19,664292,1,16526,22565178,647766
7/12/2022,Sri Lanka,LK,23,664315,0,16526,22565155,647789
7/13/2022,Sri Lanka,LK,30,664345,0,16526,22565125,647819
7/14/2022,Sri Lanka,LK,19,664364,0,16526,22565106,647838
7/15/2022,Sri Lanka,LK,25,664389,0,16526,22565081,647863
7/16/2022,Sri Lanka,LK,25,664414,2,16528,22565056,647886
7/17/2022,Sri Lanka,LK,34,664448,0,16528,22565022,647920
7/18/2022,Sri Lanka,LK,62,664510,0,16528,22564960,647982
7/19/2022,Sri Lanka,LK,62,664572,3,16531,22564898,648041
7/20/2022,Sri Lanka,LK,75,664647,2,16533,22564823,648114
7/21/2022,Sri Lanka,LK,57,664704,2,16535,22564766,648169
7/22/2022,Sri Lanka,LK,68,664772,1,16536,22564698,648236
7/23/2022,Sri Lanka,LK,72,664844,1,16537,22564626,648307
7/24/2022,Sri Lanka,LK,56,664900,0,16537,22564570,648363
7/25/2022,Sri Lanka,LK,75,664975,2,16539,22564495,648436
7/26/2022,Sri Lanka,LK,119,665094,5,16544,22564376,648550
7/27/2022,Sri Lanka,LK,154,665248,4,16548,22564222,648700
7/28/2022,Sri Lanka,LK,131,665379,0,16548,22564091,648831
7/29/2022,Sri Lanka,LK,164,665543,5,16553,22563927,648990
7/30/2022,Sri Lanka,LK,83,665626,3,16556,22563844,649070
7/31/2022,Sri Lanka,LK,113,665739,0,16556,22563731,649183
8/1/2022,Sri Lanka,LK,135,665874,3,16559,22563596,649315
8/2/2022,Sri Lanka,LK,90,665964,7,16566,22563506,649398
8/3/2022,Sri Lanka,LK,122,666086,8,16574,22563384,649512
8/4/2022,Sri Lanka,LK,146,666232,0,16574,22563238,649658
8/5/2022,Sri Lanka,LK,181,666413,4,16578,22563057,649835
8/6/2022,Sri Lanka,LK,167,666580,5,16583,22562890,649997
8/7/2022,Sri Lanka,LK,184,666764,3,16586,22562706,650178
8/8/2022,Sri Lanka,LK,180,666944,2,16588,22562526,650356
8/9/2022,Sri Lanka,LK,214,667158,6,16594,22562312,650564
8/10/2022,Sri Lanka,LK,227,667385,9,16603,22562085,650782
8/11/2022,Sri Lanka,LK,188,667573,2,16605,22561897,650968
8/12/2022,Sri Lanka,LK,162,667735,9,16614,22561735,651121
8/13/2022,Sri Lanka,LK,181,667916,5,16619,22561554,651297
8/14/2022,Sri Lanka,LK,96,668012,2,16621,22561458,651391
8/15/2022,Sri Lanka,LK,129,668141,3,16624,22561329,651517
8/16/2022,Sri Lanka,LK,195,668336,6,16630,22561134,651706
8/17/2022,Sri Lanka,LK,161,668497,5,16635,22560973,651862
8/18/2022,Sri Lanka,LK,166,668663,5,16640,22560807,652023
8/19/2022,Sri Lanka,LK,164,668827,6,16646,22560643,652181
8/20/2022,Sri Lanka,LK,140,668967,4,16650,22560503,652317
8/21/2022,Sri Lanka,LK,66,669033,4,16654,22560437,652379
8/22/2022,Sri Lanka,LK,103,669136,6,16660,22560334,652476
8/23/2022,Sri Lanka,LK,226,669362,4,16664,22560108,652698
8/24/2022,Sri Lanka,LK,105,669467,5,16669,22560003,652798
8/25/2022,Sri Lanka,LK,114,669581,6,16675,22559889,652906
8/26/2022,Sri Lanka,LK,58,669639,4,16679,22559831,652960
8/27/2022,Sri Lanka,LK,54,669693,6,16685,22559777,653008
8/28/2022,Sri Lanka,LK,56,669749,2,16687,22559721,653062
8/29/2022,Sri Lanka,LK,70,669819,5,16692,22559651,653127
8/30/2022,Sri Lanka,LK,74,669893,3,16695,22559577,653198
8/31/2022,Sri Lanka,LK,64,669957,3,16698,22559513,653259
9/1/2022,Sri Lanka,LK,61,670018,1,16699,22559452,653319
9/2/2022,Sri Lanka,LK,59,670077,4,16703,22559393,653374
9/3/2022,Sri Lanka,LK,50,670127,4,16707,22559343,653420
9/4/2022,Sri Lanka,LK,49,670176,4,16711,22559294,653465
9/5/2022,Sri Lanka,LK,42,670218,1,16712,22559252,653506
9/6/2022,Sri Lanka,LK,33,670251,4,16716,22559219,653535
9/7/2022,Sri Lanka,LK,46,670297,3,16719,22559173,653578
9/8/2022,Sri Lanka,LK,44,670341,5,16724,22559129,653617
9/9/2022,Sri Lanka,LK,35,670376,1,16725,22559094,653651
9/10/2022,Sri Lanka,LK,32,670408,2,16727,22559062,653681
9/11/2022,Sri Lanka,LK,36,670444,1,16728,22559026,653716
9/12/2022,Sri Lanka,LK,27,670471,3,16731,22558999,653740
9/13/2022,Sri Lanka,LK,30,670501,5,16736,22558969,653765
9/14/2022,Sri Lanka,LK,18,670519,1,16737,22558951,653782
9/15/2022,Sri Lanka,LK,22,670541,1,16738,22558929,653803
9/16/2022,Sri Lanka,LK,29,670570,4,16742,22558900,653828
9/17/2022,Sri Lanka,LK,13,670583,2,16744,22558887,653839
9/18/2022,Sri Lanka,LK,13,670596,3,16747,22558874,653849
9/19/2022,Sri Lanka,LK,21,670617,1,16748,22558853,653869
9/20/2022,Sri Lanka,LK,24,670641,0,16748,22558829,653893
9/21/2022,Sri Lanka,LK,14,670655,3,16751,22558815,653904
9/22/2022,Sri Lanka,LK,13,670668,1,16752,22558802,653916
9/23/2022,Sri Lanka,LK,17,670685,1,16753,22558785,653932
9/24/2022,Sri Lanka,LK,9,670694,1,16754,22558776,653940
9/25/2022,Sri Lanka,LK,15,670709,1,16755,22558761,653954
9/26/2022,Sri Lanka,LK,9,670718,1,16756,22558752,653962
9/27/2022,Sri Lanka,LK,14,670732,1,16757,22558738,653975
9/28/2022,Sri Lanka,LK,17,670749,2,16759,22558721,653990
9/29/2022,Sri Lanka,LK,14,670763,2,16761,22558707,654002
9/30/2022,Sri Lanka,LK,10,670773,0,16761,22558697,654012
10/1/2022,Sri Lanka,LK,7,670780,1,16762,22558690,654018
10/2/2022,Sri Lanka,LK,10,670790,0,16762,22558680,654028
10/3/2022,Sri Lanka,LK,15,670805,1,16763,22558665,654042
10/4/2022,Sri Lanka,LK,8,670813,1,16764,22558657,654049
10/5/2022,Sri Lanka,LK,7,670820,2,16766,22558650,654054
10/6/2022,Sri Lanka,LK,18,670838,0,16766,22558632,654072
10/7/2022,Sri Lanka,LK,6,670844,1,16767,22558626,654077
10/8/2022,Sri Lanka,LK,13,670857,0,16767,22558613,654090
10/9/2022,Sri Lanka,LK,12,670869,1,16768,22558601,654101
10/10/2022,Sri Lanka,LK,4,670873,0,16768,22558597,654105
10/11/2022,Sri Lanka,LK,11,670884,0,16768,22558586,654116
10/12/2022,Sri Lanka,LK,12,670896,0,16768,22558574,654128
10/13/2022,Sri Lanka,LK,3,670899,0,16768,22558571,654131
10/14/2022,Sri Lanka,LK,4,670903,0,16768,22558567,654135
10/15/2022,Sri Lanka,LK,15,670918,1,16769,22558552,654149
10/16/2022,Sri Lanka,LK,3,670921,0,16769,22558549,654152
10/17/2022,Sri Lanka,LK,8,670929,0,16769,22558541,654160
10/18/2022,Sri Lanka,LK,13,670942,1,16770,22558528,654172
10/19/2022,Sri Lanka,LK,10,670952,2,16772,22558518,654180
10/20/2022,Sri Lanka,LK,14,670966,1,16773,22558504,654193
10/21/2022,Sri Lanka,LK,11,670977,1,16774,22558493,654203
10/22/2022,Sri Lanka,LK,12,670989,0,16774,22558481,654215
10/23/2022,Sri Lanka,LK,5,670994,0,16774,22558476,654220
10/24/2022,Sri Lanka,LK,9,671003,0,16774,22558467,654229
10/25/2022,Sri Lanka,LK,12,671015,0,16774,22558455,654241
10/26/2022,Sri Lanka,LK,15,671030,2,16776,22558440,654254
10/27/2022,Sri Lanka,LK,7,671037,1,16777,22558433,654260
10/28/2022,Sri Lanka,LK,14,671051,2,16779,22558419,654272
10/29/2022,Sri Lanka,LK,8,671059,0,16779,22558411,654280
10/30/2022,Sri Lanka,LK,11,671070,0,16779,22558400,654291
10/31/2022,Sri Lanka,LK,17,671087,1,16780,22558383,654307
11/1/2022,Sri Lanka,LK,23,671110,1,16781,22558360,654329
11/2/2022,Sri Lanka,LK,15,671125,0,16781,22558345,654344
11/3/2022,Sri Lanka,LK,177,671302,1,16782,22558168,654520
11/4/2022,Sri Lanka,LK,8,671310,0,16782,22558160,654528
11/5/2022,Sri Lanka,LK,10,671320,0,16782,22558150,654538
11/6/2022,Sri Lanka,LK,8,671328,0,16782,22558142,654546
11/7/2022,Sri Lanka,LK,6,671334,0,16782,22558136,654552
11/8/2022,Sri Lanka,LK,16,671350,0,16782,22558120,654568
11/9/2022,Sri Lanka,LK,4,671354,1,16783,22558116,654571
11/10/2022,Sri Lanka,LK,15,671369,0,16783,22558101,654586
11/11/2022,Sri Lanka,LK,15,671384,1,16784,22558086,654600
11/12/2022,Sri Lanka,LK,22,671406,0,16784,22558064,654622
11/13/2022,Sri Lanka,LK,11,671417,0,16784,22558053,654633
11/14/2022,Sri Lanka,LK,14,671431,0,16784,22558039,654647
11/15/2022,Sri Lanka,LK,24,671455,0,16784,22558015,654671
11/16/2022,Sri Lanka,LK,0,671455,0,16784,22558015,654671
11/17/2022,Sri Lanka,LK,10,671465,1,16785,22558005,654680
11/18/2022,Sri Lanka,LK,16,671481,3,16788,22557989,654693
